27132,MIDDLE EAST,IRAQ,IRAQ     2
27133,AFRICA,MOROCCO,MOROCCO  9
27134,AFRICA,MOZAMBIQUE,MOZAMBIQU0
27135,ASIA,INDONESIA,INDONESIA5
27136,EUROPE,FRANCE,FRANCE   0
27137,AMERICA,ARGENTINA,ARGENTINA6
27138,AMERICA,BRAZIL,BRAZIL   2
27139,AMERICA,ARGENTINA,ARGENTINA7
27140,EUROPE,ROMANIA,ROMANIA  8
27141,AMERICA,PERU,PERU     1
27142,MIDDLE EAST,JORDAN,JORDAN   7
27143,AFRICA,MOROCCO,MOROCCO  6
27144,MIDDLE EAST,EGYPT,EGYPT    4
27145,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA1
27146,MIDDLE EAST,IRAQ,IRAQ     2
27147,AMERICA,PERU,PERU     8
27148,EUROPE,FRANCE,FRANCE   1
27149,ASIA,JAPAN,JAPAN    3
27150,ASIA,CHINA,CHINA    2
27151,ASIA,INDIA,INDIA    5
27152,AFRICA,ETHIOPIA,ETHIOPIA 3
27153,AMERICA,PERU,PERU     7
27154,EUROPE,RUSSIA,RUSSIA   5
27155,ASIA,INDIA,INDIA    9
27156,MIDDLE EAST,JORDAN,JORDAN   0
27157,EUROPE,RUSSIA,RUSSIA   2
27158,AFRICA,MOZAMBIQUE,MOZAMBIQU0
27159,AMERICA,PERU,PERU     2
27160,AFRICA,MOZAMBIQUE,MOZAMBIQU1
27161,ASIA,CHINA,CHINA    6
27162,AMERICA,PERU,PERU     6
27163,MIDDLE EAST,IRAQ,IRAQ     1
27164,EUROPE,ROMANIA,ROMANIA  1
27165,EUROPE,UNITED KINGDOM,UNITED KI7
27166,AFRICA,MOZAMBIQUE,MOZAMBIQU8
27167,ASIA,INDIA,INDIA    1
27168,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA9
27169,AFRICA,MOZAMBIQUE,MOZAMBIQU1
27170,MIDDLE EAST,JORDAN,JORDAN   1
27171,ASIA,INDONESIA,INDONESIA9
27172,MIDDLE EAST,IRAN,IRAN     2
27173,AMERICA,ARGENTINA,ARGENTINA9
27174,ASIA,INDONESIA,INDONESIA2
27175,EUROPE,RUSSIA,RUSSIA   4
27176,ASIA,JAPAN,JAPAN    9
27177,AFRICA,KENYA,KENYA    5
27178,ASIA,INDONESIA,INDONESIA6
27179,MIDDLE EAST,IRAQ,IRAQ     8
27180,EUROPE,FRANCE,FRANCE   8
27181,EUROPE,GERMANY,GERMANY  7
27182,EUROPE,UNITED KINGDOM,UNITED KI1
27183,MIDDLE EAST,JORDAN,JORDAN   7
27184,ASIA,INDONESIA,INDONESIA6
27185,EUROPE,GERMANY,GERMANY  7
27186,AMERICA,ARGENTINA,ARGENTINA5
27187,EUROPE,FRANCE,FRANCE   9
27188,EUROPE,RUSSIA,RUSSIA   5
27189,EUROPE,RUSSIA,RUSSIA   0
27190,EUROPE,FRANCE,FRANCE   7
27191,MIDDLE EAST,JORDAN,JORDAN   4
27192,MIDDLE EAST,IRAQ,IRAQ     1
27193,AFRICA,MOROCCO,MOROCCO  5
27194,AMERICA,PERU,PERU     1
27195,EUROPE,FRANCE,FRANCE   7
27196,ASIA,CHINA,CHINA    4
27197,EUROPE,UNITED KINGDOM,UNITED KI1
27198,MIDDLE EAST,JORDAN,JORDAN   1
27199,EUROPE,FRANCE,FRANCE   7
27200,ASIA,CHINA,CHINA    4
27201,MIDDLE EAST,JORDAN,JORDAN   9
27202,MIDDLE EAST,EGYPT,EGYPT    7
27203,ASIA,CHINA,CHINA    9
27204,AMERICA,PERU,PERU     0
27205,AMERICA,UNITED STATES,UNITED ST6
27206,ASIA,INDONESIA,INDONESIA7
27207,AFRICA,ALGERIA,ALGERIA  5
27208,EUROPE,RUSSIA,RUSSIA   8
27209,AMERICA,UNITED STATES,UNITED ST5
27210,AFRICA,ALGERIA,ALGERIA  2
27211,AMERICA,BRAZIL,BRAZIL   5
27212,EUROPE,ROMANIA,ROMANIA  3
27213,EUROPE,ROMANIA,ROMANIA  6
27214,AMERICA,CANADA,CANADA   4
27215,EUROPE,GERMANY,GERMANY  3
27216,AMERICA,BRAZIL,BRAZIL   1
27217,AFRICA,ALGERIA,ALGERIA  3
27218,ASIA,VIETNAM,VIETNAM  3
27219,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA6
27220,ASIA,INDONESIA,INDONESIA1
27221,EUROPE,UNITED KINGDOM,UNITED KI3
27222,AMERICA,UNITED STATES,UNITED ST5
27223,AMERICA,ARGENTINA,ARGENTINA0
27224,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA7
27225,ASIA,CHINA,CHINA    3
27226,EUROPE,UNITED KINGDOM,UNITED KI9
27227,ASIA,INDIA,INDIA    9
27228,EUROPE,ROMANIA,ROMANIA  1
27229,AFRICA,MOROCCO,MOROCCO  2
27230,EUROPE,RUSSIA,RUSSIA   1
27231,EUROPE,ROMANIA,ROMANIA  2
27232,MIDDLE EAST,IRAQ,IRAQ     7
27233,EUROPE,GERMANY,GERMANY  1
27234,AMERICA,PERU,PERU     2
27235,AMERICA,UNITED STATES,UNITED ST3
27236,AMERICA,UNITED STATES,UNITED ST3
27237,MIDDLE EAST,JORDAN,JORDAN   2
27238,MIDDLE EAST,IRAN,IRAN     0
27239,AMERICA,ARGENTINA,ARGENTINA5
27240,AMERICA,BRAZIL,BRAZIL   0
27241,AMERICA,CANADA,CANADA   4
27242,ASIA,INDONESIA,INDONESIA4
27243,EUROPE,RUSSIA,RUSSIA   0
27244,EUROPE,ROMANIA,ROMANIA  4
27245,AFRICA,MOROCCO,MOROCCO  4
27246,AFRICA,ALGERIA,ALGERIA  7
27247,AFRICA,MOZAMBIQUE,MOZAMBIQU4
27248,AFRICA,MOROCCO,MOROCCO  1
27249,EUROPE,RUSSIA,RUSSIA   7
27250,AMERICA,ARGENTINA,ARGENTINA2
27251,AMERICA,CANADA,CANADA   9
27252,MIDDLE EAST,JORDAN,JORDAN   8
27253,ASIA,VIETNAM,VIETNAM  9
27254,EUROPE,ROMANIA,ROMANIA  8
27255,MIDDLE EAST,IRAN,IRAN     5
27256,AMERICA,BRAZIL,BRAZIL   7
27257,ASIA,INDONESIA,INDONESIA0
27258,EUROPE,ROMANIA,ROMANIA  0
27259,ASIA,INDIA,INDIA    7
27260,EUROPE,RUSSIA,RUSSIA   6
27261,EUROPE,GERMANY,GERMANY  8
27262,AMERICA,CANADA,CANADA   0
27263,MIDDLE EAST,JORDAN,JORDAN   9
27264,MIDDLE EAST,JORDAN,JORDAN   3
27265,EUROPE,FRANCE,FRANCE   7
27266,AFRICA,MOROCCO,MOROCCO  7
27267,EUROPE,GERMANY,GERMANY  2
27268,ASIA,CHINA,CHINA    9
27269,AMERICA,PERU,PERU     6
27270,EUROPE,UNITED KINGDOM,UNITED KI6
27271,AMERICA,CANADA,CANADA   1
27272,AMERICA,BRAZIL,BRAZIL   9
27273,EUROPE,ROMANIA,ROMANIA  4
27274,MIDDLE EAST,IRAQ,IRAQ     9
27275,AMERICA,PERU,PERU     1
27276,EUROPE,RUSSIA,RUSSIA   4
27277,ASIA,INDONESIA,INDONESIA8
27278,AFRICA,ALGERIA,ALGERIA  2
27279,MIDDLE EAST,IRAN,IRAN     4
27280,EUROPE,UNITED KINGDOM,UNITED KI1
27281,AMERICA,ARGENTINA,ARGENTINA7
27282,ASIA,CHINA,CHINA    4
27283,EUROPE,RUSSIA,RUSSIA   7
27284,EUROPE,RUSSIA,RUSSIA   7
27285,AFRICA,ETHIOPIA,ETHIOPIA 9
27286,ASIA,JAPAN,JAPAN    8
27287,AMERICA,CANADA,CANADA   3
27288,AMERICA,UNITED STATES,UNITED ST2
27289,AFRICA,ALGERIA,ALGERIA  3
27290,AFRICA,MOZAMBIQUE,MOZAMBIQU2
27291,AMERICA,PERU,PERU     6
27292,EUROPE,RUSSIA,RUSSIA   6
27293,AMERICA,UNITED STATES,UNITED ST2
27294,EUROPE,GERMANY,GERMANY  0
27295,AMERICA,PERU,PERU     8
27296,MIDDLE EAST,IRAQ,IRAQ     7
27297,AFRICA,ALGERIA,ALGERIA  0
27298,ASIA,CHINA,CHINA    3
27299,EUROPE,FRANCE,FRANCE   5
27300,MIDDLE EAST,EGYPT,EGYPT    1
27301,MIDDLE EAST,IRAN,IRAN     1
27302,EUROPE,FRANCE,FRANCE   4
27303,AMERICA,UNITED STATES,UNITED ST4
27304,EUROPE,GERMANY,GERMANY  2
27305,ASIA,INDONESIA,INDONESIA0
27306,AMERICA,BRAZIL,BRAZIL   0
27307,AMERICA,UNITED STATES,UNITED ST6
27308,ASIA,INDONESIA,INDONESIA1
27309,MIDDLE EAST,EGYPT,EGYPT    2
27310,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA5
27311,AMERICA,UNITED STATES,UNITED ST0
27312,ASIA,VIETNAM,VIETNAM  7
27313,AFRICA,MOROCCO,MOROCCO  3
27314,MIDDLE EAST,EGYPT,EGYPT    9
27315,AMERICA,UNITED STATES,UNITED ST5
27316,AMERICA,BRAZIL,BRAZIL   2
27317,AMERICA,ARGENTINA,ARGENTINA4
27318,EUROPE,UNITED KINGDOM,UNITED KI9
27319,MIDDLE EAST,EGYPT,EGYPT    4
27320,AMERICA,UNITED STATES,UNITED ST8
27321,ASIA,INDIA,INDIA    0
27322,AMERICA,CANADA,CANADA   6
27323,AFRICA,KENYA,KENYA    0
27324,ASIA,INDONESIA,INDONESIA5
27325,MIDDLE EAST,JORDAN,JORDAN   8
27326,EUROPE,ROMANIA,ROMANIA  7
27327,MIDDLE EAST,IRAN,IRAN     3
27328,MIDDLE EAST,IRAQ,IRAQ     4
27329,ASIA,VIETNAM,VIETNAM  0
27330,MIDDLE EAST,IRAQ,IRAQ     5
27331,ASIA,CHINA,CHINA    9
27332,EUROPE,GERMANY,GERMANY  4
27333,ASIA,VIETNAM,VIETNAM  0
27334,AMERICA,BRAZIL,BRAZIL   6
27335,MIDDLE EAST,IRAN,IRAN     5
27336,EUROPE,ROMANIA,ROMANIA  0
27337,MIDDLE EAST,IRAQ,IRAQ     8
27338,AFRICA,KENYA,KENYA    2
27339,MIDDLE EAST,EGYPT,EGYPT    5
27340,EUROPE,UNITED KINGDOM,UNITED KI3
27341,ASIA,INDIA,INDIA    5
27342,AFRICA,ETHIOPIA,ETHIOPIA 2
27343,MIDDLE EAST,JORDAN,JORDAN   5
27344,AFRICA,ETHIOPIA,ETHIOPIA 8
27345,AMERICA,ARGENTINA,ARGENTINA9
27346,MIDDLE EAST,EGYPT,EGYPT    2
27347,AMERICA,ARGENTINA,ARGENTINA3
27348,EUROPE,ROMANIA,ROMANIA  0
27349,AFRICA,MOZAMBIQUE,MOZAMBIQU9
27350,EUROPE,UNITED KINGDOM,UNITED KI7
27351,AFRICA,ALGERIA,ALGERIA  0
27352,AMERICA,ARGENTINA,ARGENTINA1
27353,AFRICA,KENYA,KENYA    1
27354,EUROPE,GERMANY,GERMANY  6
27355,ASIA,CHINA,CHINA    1
27356,AFRICA,ETHIOPIA,ETHIOPIA 7
27357,AFRICA,MOROCCO,MOROCCO  6
27358,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA7
27359,AMERICA,UNITED STATES,UNITED ST6
27360,AMERICA,UNITED STATES,UNITED ST8
27361,ASIA,JAPAN,JAPAN    5
27362,EUROPE,UNITED KINGDOM,UNITED KI2
27363,AMERICA,CANADA,CANADA   4
27364,MIDDLE EAST,IRAQ,IRAQ     6
27365,ASIA,INDONESIA,INDONESIA0
27366,MIDDLE EAST,IRAN,IRAN     4
27367,AMERICA,ARGENTINA,ARGENTINA4
27368,MIDDLE EAST,IRAN,IRAN     4
27369,AFRICA,ALGERIA,ALGERIA  1
27370,MIDDLE EAST,IRAN,IRAN     6
27371,ASIA,CHINA,CHINA    6
27372,AFRICA,ETHIOPIA,ETHIOPIA 0
27373,AMERICA,PERU,PERU     5
27374,AFRICA,MOZAMBIQUE,MOZAMBIQU1
27375,MIDDLE EAST,IRAN,IRAN     9
27376,ASIA,INDIA,INDIA    3
27377,AFRICA,KENYA,KENYA    9
27378,ASIA,CHINA,CHINA    7
27379,MIDDLE EAST,EGYPT,EGYPT    2
27380,AMERICA,PERU,PERU     3
27381,EUROPE,UNITED KINGDOM,UNITED KI1
27382,MIDDLE EAST,IRAQ,IRAQ     6
27383,EUROPE,RUSSIA,RUSSIA   8
27384,ASIA,INDIA,INDIA    5
27385,MIDDLE EAST,JORDAN,JORDAN   9
27386,AFRICA,MOZAMBIQUE,MOZAMBIQU2
27387,EUROPE,ROMANIA,ROMANIA  3
27388,ASIA,JAPAN,JAPAN    0
27389,EUROPE,ROMANIA,ROMANIA  7
27390,EUROPE,RUSSIA,RUSSIA   1
27391,MIDDLE EAST,IRAN,IRAN     6
27392,ASIA,INDONESIA,INDONESIA8
27393,ASIA,JAPAN,JAPAN    5
27394,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA5
27395,MIDDLE EAST,EGYPT,EGYPT    3
27396,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA6
27397,AMERICA,CANADA,CANADA   0
27398,AFRICA,ETHIOPIA,ETHIOPIA 3
27399,AFRICA,ALGERIA,ALGERIA  3
27400,AMERICA,PERU,PERU     3
27401,AMERICA,BRAZIL,BRAZIL   9
27402,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA1
27403,AMERICA,PERU,PERU     0
27404,AFRICA,KENYA,KENYA    8
27405,AMERICA,PERU,PERU     1
27406,AFRICA,MOZAMBIQUE,MOZAMBIQU4
27407,AMERICA,CANADA,CANADA   7
27408,MIDDLE EAST,JORDAN,JORDAN   2
27409,MIDDLE EAST,IRAQ,IRAQ     9
27410,AFRICA,ALGERIA,ALGERIA  0
27411,AMERICA,ARGENTINA,ARGENTINA2
27412,AMERICA,UNITED STATES,UNITED ST0
27413,EUROPE,FRANCE,FRANCE   9
27414,AMERICA,UNITED STATES,UNITED ST7
27415,ASIA,VIETNAM,VIETNAM  9
27416,MIDDLE EAST,JORDAN,JORDAN   8
27417,MIDDLE EAST,JORDAN,JORDAN   9
27418,AFRICA,ALGERIA,ALGERIA  9
27419,AFRICA,MOROCCO,MOROCCO  1
27420,EUROPE,ROMANIA,ROMANIA  5
27421,ASIA,CHINA,CHINA    5
27422,MIDDLE EAST,IRAN,IRAN     1
27423,ASIA,INDONESIA,INDONESIA3
27424,EUROPE,GERMANY,GERMANY  9
27425,MIDDLE EAST,IRAN,IRAN     3
27426,MIDDLE EAST,IRAN,IRAN     7
27427,EUROPE,FRANCE,FRANCE   2
27428,AMERICA,UNITED STATES,UNITED ST9
27429,AMERICA,CANADA,CANADA   5
27430,AMERICA,CANADA,CANADA   1
27431,AFRICA,KENYA,KENYA    8
27432,ASIA,INDIA,INDIA    3
27433,EUROPE,RUSSIA,RUSSIA   4
27434,EUROPE,ROMANIA,ROMANIA  8
27435,AMERICA,BRAZIL,BRAZIL   1
27436,AFRICA,MOZAMBIQUE,MOZAMBIQU2
27437,AMERICA,UNITED STATES,UNITED ST3
27438,ASIA,INDIA,INDIA    7
27439,MIDDLE EAST,JORDAN,JORDAN   6
27440,ASIA,CHINA,CHINA    9
27441,AMERICA,CANADA,CANADA   8
27442,ASIA,INDONESIA,INDONESIA1
27443,ASIA,CHINA,CHINA    6
27444,ASIA,JAPAN,JAPAN    7
27445,AMERICA,ARGENTINA,ARGENTINA2
27446,AMERICA,PERU,PERU     5
27447,AFRICA,MOROCCO,MOROCCO  1
27448,MIDDLE EAST,JORDAN,JORDAN   0
27449,ASIA,JAPAN,JAPAN    7
27450,AFRICA,ALGERIA,ALGERIA  8
27451,ASIA,INDIA,INDIA    8
27452,MIDDLE EAST,EGYPT,EGYPT    5
27453,EUROPE,ROMANIA,ROMANIA  1
27454,AMERICA,PERU,PERU     1
27455,AMERICA,CANADA,CANADA   3
27456,MIDDLE EAST,IRAN,IRAN     0
27457,AFRICA,MOZAMBIQUE,MOZAMBIQU2
27458,AFRICA,KENYA,KENYA    2
27459,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA3
27460,ASIA,JAPAN,JAPAN    1
27461,AFRICA,MOROCCO,MOROCCO  2
27462,AMERICA,BRAZIL,BRAZIL   6
27463,MIDDLE EAST,IRAQ,IRAQ     5
27464,AMERICA,UNITED STATES,UNITED ST3
27465,EUROPE,GERMANY,GERMANY  6
27466,MIDDLE EAST,JORDAN,JORDAN   9
27467,MIDDLE EAST,JORDAN,JORDAN   5
27468,AFRICA,ALGERIA,ALGERIA  0
27469,MIDDLE EAST,EGYPT,EGYPT    7
27470,EUROPE,GERMANY,GERMANY  7
27471,ASIA,INDONESIA,INDONESIA1
27472,MIDDLE EAST,IRAN,IRAN     4
27473,ASIA,JAPAN,JAPAN    0
27474,EUROPE,ROMANIA,ROMANIA  1
27475,MIDDLE EAST,JORDAN,JORDAN   1
27476,ASIA,CHINA,CHINA    3
27477,ASIA,VIETNAM,VIETNAM  8
27478,ASIA,INDIA,INDIA    4
27479,MIDDLE EAST,IRAQ,IRAQ     4
27480,AMERICA,UNITED STATES,UNITED ST7
27481,MIDDLE EAST,JORDAN,JORDAN   9
27482,EUROPE,UNITED KINGDOM,UNITED KI0
27483,EUROPE,ROMANIA,ROMANIA  4
27484,ASIA,CHINA,CHINA    8
27485,EUROPE,UNITED KINGDOM,UNITED KI4
27486,AFRICA,ETHIOPIA,ETHIOPIA 7
27487,MIDDLE EAST,EGYPT,EGYPT    9
27488,EUROPE,GERMANY,GERMANY  5
27489,AMERICA,CANADA,CANADA   0
27490,AFRICA,MOZAMBIQUE,MOZAMBIQU8
27491,AFRICA,MOROCCO,MOROCCO  9
27492,AMERICA,UNITED STATES,UNITED ST9
27493,AFRICA,ALGERIA,ALGERIA  7
27494,ASIA,VIETNAM,VIETNAM  1
27495,AMERICA,BRAZIL,BRAZIL   8
27496,AFRICA,MOZAMBIQUE,MOZAMBIQU8
27497,ASIA,INDIA,INDIA    1
27498,ASIA,VIETNAM,VIETNAM  6
27499,AMERICA,UNITED STATES,UNITED ST3
27500,ASIA,INDIA,INDIA    9
27501,AFRICA,KENYA,KENYA    9
27502,AMERICA,CANADA,CANADA   8
27503,MIDDLE EAST,IRAN,IRAN     4
27504,EUROPE,RUSSIA,RUSSIA   6
27505,ASIA,CHINA,CHINA    1
27506,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA5
27507,ASIA,VIETNAM,VIETNAM  4
27508,AFRICA,MOZAMBIQUE,MOZAMBIQU9
27509,ASIA,VIETNAM,VIETNAM  7
27510,ASIA,VIETNAM,VIETNAM  4
27511,EUROPE,FRANCE,FRANCE   0
27512,MIDDLE EAST,EGYPT,EGYPT    7
27513,ASIA,VIETNAM,VIETNAM  0
27514,ASIA,CHINA,CHINA    9
27515,AMERICA,PERU,PERU     2
27516,ASIA,INDONESIA,INDONESIA2
27517,AFRICA,MOZAMBIQUE,MOZAMBIQU2
27518,AMERICA,BRAZIL,BRAZIL   6
27519,ASIA,VIETNAM,VIETNAM  8
27520,AFRICA,ETHIOPIA,ETHIOPIA 4
27521,ASIA,VIETNAM,VIETNAM  7
27522,AFRICA,ALGERIA,ALGERIA  1
27523,AFRICA,ALGERIA,ALGERIA  2
27524,EUROPE,GERMANY,GERMANY  9
27525,AFRICA,KENYA,KENYA    0
27526,ASIA,JAPAN,JAPAN    5
27527,AFRICA,KENYA,KENYA    9
27528,MIDDLE EAST,EGYPT,EGYPT    9
27529,ASIA,INDONESIA,INDONESIA8
27530,ASIA,VIETNAM,VIETNAM  4
27531,AMERICA,BRAZIL,BRAZIL   3
27532,MIDDLE EAST,JORDAN,JORDAN   2
27533,AFRICA,KENYA,KENYA    8
27534,AMERICA,BRAZIL,BRAZIL   4
27535,AMERICA,ARGENTINA,ARGENTINA7
27536,ASIA,JAPAN,JAPAN    6
27537,EUROPE,UNITED KINGDOM,UNITED KI9
27538,EUROPE,FRANCE,FRANCE   0
27539,ASIA,JAPAN,JAPAN    3
27540,EUROPE,ROMANIA,ROMANIA  9
27541,EUROPE,GERMANY,GERMANY  9
27542,AMERICA,ARGENTINA,ARGENTINA6
27543,EUROPE,GERMANY,GERMANY  2
27544,EUROPE,ROMANIA,ROMANIA  1
27545,MIDDLE EAST,IRAQ,IRAQ     4
27546,AFRICA,MOROCCO,MOROCCO  4
27547,AFRICA,MOROCCO,MOROCCO  6
27548,EUROPE,FRANCE,FRANCE   0
27549,AFRICA,MOZAMBIQUE,MOZAMBIQU3
27550,MIDDLE EAST,IRAN,IRAN     2
27551,AFRICA,ETHIOPIA,ETHIOPIA 6
27552,EUROPE,FRANCE,FRANCE   2
27553,AMERICA,ARGENTINA,ARGENTINA9
27554,MIDDLE EAST,EGYPT,EGYPT    2
27555,AFRICA,MOZAMBIQUE,MOZAMBIQU2
27556,EUROPE,UNITED KINGDOM,UNITED KI8
27557,AFRICA,ALGERIA,ALGERIA  7
27558,MIDDLE EAST,IRAN,IRAN     9
27559,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA4
27560,ASIA,JAPAN,JAPAN    9
27561,ASIA,VIETNAM,VIETNAM  6
27562,AFRICA,KENYA,KENYA    0
27563,AFRICA,KENYA,KENYA    0
27564,EUROPE,GERMANY,GERMANY  3
27565,AMERICA,CANADA,CANADA   0
27566,EUROPE,UNITED KINGDOM,UNITED KI7
27567,ASIA,INDIA,INDIA    4
27568,ASIA,INDIA,INDIA    3
27569,AFRICA,KENYA,KENYA    5
27570,AFRICA,ETHIOPIA,ETHIOPIA 3
27571,AMERICA,CANADA,CANADA   4
27572,EUROPE,UNITED KINGDOM,UNITED KI2
27573,ASIA,INDONESIA,INDONESIA5
27574,EUROPE,UNITED KINGDOM,UNITED KI6
27575,AMERICA,CANADA,CANADA   8
27576,AMERICA,BRAZIL,BRAZIL   1
27577,MIDDLE EAST,EGYPT,EGYPT    5
27578,AFRICA,MOZAMBIQUE,MOZAMBIQU6
27579,EUROPE,ROMANIA,ROMANIA  0
27580,AFRICA,ALGERIA,ALGERIA  8
27581,ASIA,JAPAN,JAPAN    5
27582,EUROPE,GERMANY,GERMANY  3
27583,EUROPE,GERMANY,GERMANY  2
27584,AMERICA,BRAZIL,BRAZIL   2
27585,EUROPE,FRANCE,FRANCE   3
27586,ASIA,CHINA,CHINA    5
27587,EUROPE,UNITED KINGDOM,UNITED KI7
27588,ASIA,JAPAN,JAPAN    7
27589,AMERICA,ARGENTINA,ARGENTINA7
27590,AFRICA,MOZAMBIQUE,MOZAMBIQU7
27591,AFRICA,ETHIOPIA,ETHIOPIA 2
27592,ASIA,INDONESIA,INDONESIA1
27593,AFRICA,ETHIOPIA,ETHIOPIA 5
27594,AMERICA,CANADA,CANADA   3
27595,MIDDLE EAST,IRAN,IRAN     0
27596,AFRICA,MOROCCO,MOROCCO  6
27597,EUROPE,GERMANY,GERMANY  2
27598,EUROPE,RUSSIA,RUSSIA   9
27599,ASIA,VIETNAM,VIETNAM  2
27600,AFRICA,ETHIOPIA,ETHIOPIA 9
27601,AFRICA,MOZAMBIQUE,MOZAMBIQU0
27602,MIDDLE EAST,IRAQ,IRAQ     7
27603,EUROPE,GERMANY,GERMANY  0
27604,AMERICA,ARGENTINA,ARGENTINA4
27605,ASIA,VIETNAM,VIETNAM  4
27606,EUROPE,GERMANY,GERMANY  5
27607,AFRICA,KENYA,KENYA    1
27608,AMERICA,ARGENTINA,ARGENTINA8
27609,MIDDLE EAST,EGYPT,EGYPT    7
27610,AMERICA,BRAZIL,BRAZIL   1
27611,AFRICA,ETHIOPIA,ETHIOPIA 7
27612,AFRICA,MOZAMBIQUE,MOZAMBIQU5
27613,EUROPE,FRANCE,FRANCE   5
27614,AMERICA,CANADA,CANADA   1
27615,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA4
27616,AFRICA,MOROCCO,MOROCCO  5
27617,AFRICA,MOZAMBIQUE,MOZAMBIQU6
27618,ASIA,INDIA,INDIA    0
27619,AFRICA,MOZAMBIQUE,MOZAMBIQU3
27620,EUROPE,RUSSIA,RUSSIA   7
27621,MIDDLE EAST,JORDAN,JORDAN   0
27622,AMERICA,ARGENTINA,ARGENTINA4
27623,EUROPE,UNITED KINGDOM,UNITED KI8
27624,AMERICA,PERU,PERU     5
27625,MIDDLE EAST,JORDAN,JORDAN   3
27626,AFRICA,MOZAMBIQUE,MOZAMBIQU9
27627,AMERICA,ARGENTINA,ARGENTINA1
27628,ASIA,JAPAN,JAPAN    0
27629,EUROPE,FRANCE,FRANCE   8
27630,AFRICA,ETHIOPIA,ETHIOPIA 5
27631,EUROPE,FRANCE,FRANCE   9
27632,EUROPE,FRANCE,FRANCE   1
27633,ASIA,INDONESIA,INDONESIA5
27634,AMERICA,ARGENTINA,ARGENTINA4
27635,ASIA,JAPAN,JAPAN    0
27636,AMERICA,UNITED STATES,UNITED ST4
27637,EUROPE,UNITED KINGDOM,UNITED KI7
27638,AMERICA,ARGENTINA,ARGENTINA4
27639,AMERICA,UNITED STATES,UNITED ST4
27640,EUROPE,GERMANY,GERMANY  8
27641,AFRICA,ETHIOPIA,ETHIOPIA 7
27642,AFRICA,MOZAMBIQUE,MOZAMBIQU0
27643,EUROPE,RUSSIA,RUSSIA   0
27644,AFRICA,MOROCCO,MOROCCO  8
27645,AFRICA,ETHIOPIA,ETHIOPIA 1
27646,EUROPE,GERMANY,GERMANY  4
27647,AFRICA,KENYA,KENYA    3
27648,MIDDLE EAST,IRAN,IRAN     5
27649,AFRICA,ALGERIA,ALGERIA  0
27650,AFRICA,MOZAMBIQUE,MOZAMBIQU8
27651,AMERICA,BRAZIL,BRAZIL   4
27652,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA6
27653,EUROPE,FRANCE,FRANCE   7
27654,ASIA,JAPAN,JAPAN    4
27655,EUROPE,RUSSIA,RUSSIA   1
27656,ASIA,CHINA,CHINA    7
27657,AMERICA,PERU,PERU     1
27658,EUROPE,ROMANIA,ROMANIA  0
27659,EUROPE,GERMANY,GERMANY  7
27660,AFRICA,MOROCCO,MOROCCO  5
27661,AFRICA,MOZAMBIQUE,MOZAMBIQU2
27662,ASIA,INDIA,INDIA    8
27663,AFRICA,ETHIOPIA,ETHIOPIA 9
27664,AFRICA,KENYA,KENYA    2
27665,MIDDLE EAST,IRAN,IRAN     3
27666,AFRICA,ETHIOPIA,ETHIOPIA 6
27667,AMERICA,BRAZIL,BRAZIL   1
27668,ASIA,JAPAN,JAPAN    7
27669,ASIA,VIETNAM,VIETNAM  3
27670,ASIA,INDIA,INDIA    9
27671,AFRICA,MOROCCO,MOROCCO  4
27672,ASIA,INDONESIA,INDONESIA2
27673,MIDDLE EAST,IRAQ,IRAQ     7
27674,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA4
27675,ASIA,VIETNAM,VIETNAM  9
27676,ASIA,JAPAN,JAPAN    4
27677,EUROPE,GERMANY,GERMANY  1
27678,AFRICA,ALGERIA,ALGERIA  6
27679,ASIA,VIETNAM,VIETNAM  5
27680,MIDDLE EAST,EGYPT,EGYPT    0
27681,ASIA,CHINA,CHINA    7
27682,AFRICA,MOZAMBIQUE,MOZAMBIQU6
27683,MIDDLE EAST,JORDAN,JORDAN   3
27684,AMERICA,PERU,PERU     9
27685,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA3
27686,MIDDLE EAST,EGYPT,EGYPT    6
27687,AMERICA,UNITED STATES,UNITED ST0
27688,ASIA,INDIA,INDIA    3
27689,AFRICA,KENYA,KENYA    6
27690,ASIA,JAPAN,JAPAN    8
27691,MIDDLE EAST,IRAQ,IRAQ     7
27692,EUROPE,RUSSIA,RUSSIA   7
27693,ASIA,INDONESIA,INDONESIA4
27694,EUROPE,GERMANY,GERMANY  4
27695,AFRICA,ETHIOPIA,ETHIOPIA 7
27696,ASIA,INDONESIA,INDONESIA1
