order;qid;NoC;AggDepth;IterDistance;CpQ;IsRelax;FilterDepth;NoAgg;IterCommonMeasures;NoQ;IterCommonFilters;NoF;NoM;IVA;QF;IterRecall;ElapsedTime;ExecTime;RNI;CD;IterPrecision;IterCommonAgg;RQP;ConsTime;IterIdentity;IsRefine;salimLabel;iandryLabel
1344;dibstudent16--2016-10-04--23-27.log-41;10;0.0285714285714286;4;2;4;0;1;1;42;0;0;1;0.0001127586401308;0.055199605717102;0;760.875;0.093;0.00521737053128024;0;0;0;0.378378378378378;36.703;0;0;0;NA
1345;dibstudent16--2016-10-04--23-27.log-42;2;0.0285714285714286;2;0;2;0.0571428571428571;1;1;43;0;2;1;0;0.0539110592896278;0.2;797.61;0.032;0.0027002101092175;0;1;1;0.387387387387387;27.265;0;1;1;NA
1346;dibstudent16--2016-10-04--23-27.log-43;5;0.0142857142857143;5;0;5;0;1;1;44;0;0;1;5.63761416168677e-05;0.0533363718902774;0;824.953;0.078;0.0109346146442553;0;0;0;0.396396396396396;26.313;0;0;0;NA
1347;dibstudent16--2016-10-04--23-27.log-44;6;0.0142857142857143;2;1;2;0;1;1;45;0;0;1;0;0.0528566059011464;0;851.36;0.094;0.0595801115946006;5;0;0;0.405405405405405;60.875;0;0;0;NA
1348;dibstudent16--2016-10-04--23-27.log-45;6;0.0142857142857143;0;1;0;0;1;1;46;0;0;1;0;0.0504247739106605;1;912.25;0.015;0.0595801115946006;4;1;1;0.414414414414414;13.907;1;0;0;NA
1349;dibstudent16--2016-10-04--23-27.log-46;93;0.0285714285714286;1;3;1;0;2;1;47;0;0;1;0;0.0507473354949539;0;926.157;0;0.0515364815912318;3;0;1;0.423423423423423;26.984;0;1;1;NA
1350;dibstudent16--2016-10-04--23-27.log-47;173;0.0428571428571429;1;0;1;0;3;1;48;0;0;1;0.00194681701045429;0.0503433310294267;0;953.453;0.312;0.0549634614456682;2;0;2;0.432432432432432;21.266;0;1;1;NA
1351;dibstudent16--2016-10-04--23-27.log-48;173;0.0428571428571429;0;0;0;0;3;1;49;0;0;1;0;0.0502684746903359;1;974.766;0.047;0.0549634614456682;1;1;3;0.441441441441441;20.906;1;0;1;NA
1352;dibstudent16--2016-10-04--23-27.log-49;173;0.0428571428571429;0;0;0;0;3;1;50;0;0;1;0;0.0502149702878021;1;995.719;0.047;0.0549634614456682;0;1;3;0.45045045045045;44.969;1;0;1;NA
1353;dibstudent16--2016-10-04--23-27.log-5;17;0.0142857142857143;16;7;16;0;1;1;6;0;0;1;0;0.0266093088232033;0;225.485;0.032;0.0206631927659464;0;0;0;0.0540540540540541;68.672;0;0;1;NA
1354;dibstudent16--2016-10-04--23-27.log-50;0;0;6;0;6;0.0428571428571429;0;1;51;0;3;1;0;0.0489986972111094;0;1040.844;0.156;0;0;0;0;0.459459459459459;20.625;0;0;1;NA
1355;dibstudent16--2016-10-04--23-27.log-51;0;0;2;0;2;0.0428571428571429;0;0;52;3;3;1;0;0.0489865437732451;0;1061.516;0.047;0;0;0;0;0.468468468468468;54.812;0;0;0;NA
1356;dibstudent16--2016-10-04--23-27.log-52;5;0.0428571428571429;6;2;6;0;2;1;53;0;0;1;5.62632218571364e-05;0.0474704093651057;0;1116.485;0.157;0.531716745450873;5;0;0;0.477477477477477;9.75;0;0;1;NA
1357;dibstudent16--2016-10-04--23-27.log-53;5;0.0428571428571429;0;2;0;0;2;1;54;0;0;1;0;0.0479467258601554;1;1126.25;0.015;0.531716745450873;4;1;2;0.486486486486487;32.532;1;0;1;NA
1358;dibstudent16--2016-10-04--23-27.log-54;72;0.0571428571428571;1;2;1;0;3;1;55;0;0;1;0.00080953451765235;0.0474355071157573;0;1159.469;0.687;0.780371896676621;3;0;2;0.495495495495495;87.672;0;1;1;NA
1359;dibstudent16--2016-10-04--23-27.log-55;72;0.0571428571428571;0;2;0;0;3;1;56;0;0;1;0;0.0448959696246697;1;1247.328;0.187;0.780371896676621;2;1;3;0.504504504504504;15.235;0;0;1;NA
1360;dibstudent16--2016-10-04--23-27.log-56;5;0.0428571428571429;1;0;1;0;2;1;57;0;0;1;0;0.0451423647629788;0;1262.672;0.109;0.531716745450873;1;0;2;0.513513513513513;4.141;0;0;1;NA
1361;dibstudent16--2016-10-04--23-27.log-57;5;0.0428571428571429;0;0;0;0;2;1;58;0;0;1;0;0.0457841844060647;1;1266.813;0;0.531716745450873;0;1;2;0.522522522522523;43.812;0;0;1;NA
1362;dibstudent16--2016-10-04--23-27.log-58;5;0.0142857142857143;6;3;6;0;1;0;59;0;0;1;5.62145145876665e-05;0.0450161409569821;0;1310.641;0.016;0.00535097226363535;5;0;0;0.531531531531532;34.75;0;0;0;NA
1363;dibstudent16--2016-10-04--23-27.log-59;10;0.0285714285714286;1;1;1;0;1;1;60;0;0;1;0;0.0445956733277737;0;1345.422;0.031;0.00521737053128024;4;0;0;0.540540540540541;7.297;0;1;0;NA
1364;dibstudent16--2016-10-04--23-27.log-6;0;0;2;0;2;0.0142857142857143;0;1;7;0;1;1;0;0.0237943084014304;0;294.188;0.031;0;2;0;0;0.0630630630630631;12.531;0;0;1;NA
1365;dibstudent16--2016-10-04--23-27.log-60;10;0.0285714285714286;0;1;0;0;1;1;61;0;0;1;0;0.0450938284290715;1;1352.735;0.016;0.00521737053128024;3;1;1;0.54954954954955;2.984;1;0;1;NA
1366;dibstudent16--2016-10-04--23-27.log-61;10;0.0285714285714286;0;1;0;0;1;1;62;0;0;1;0;0.0457316510970064;1;1355.735;0.016;0.00521737053128024;2;1;1;0.558558558558559;22.922;1;0;1;NA
1367;dibstudent16--2016-10-04--23-27.log-62;20;0.0285714285714286;1;1;1;0;1;1;63;0;0;2;0.000112416390309707;0.045695120704024;1;1378.703;0.046;0.198226329114262;1;0.5;1;0.567567567567568;11.532;0;0;1;NA
1368;dibstudent16--2016-10-04--23-27.log-63;10;0.0285714285714286;1;0;1;0;1;1;64;0;0;1;0;0.0460348858119043;0.5;1390.25;0.015;0.0184689549622287;0;1;1;0.576576576576577;20.469;0;0;0;NA
1369;dibstudent16--2016-10-04--23-27.log-64;45;0.0571428571428571;4;0;4;0;2;0;65;0;0;1;0.00050561797752809;0.046070178348292;0;1410.891;0.172;0.523413048512792;4;0;1;0.585585585585586;34.578;0;0;0;NA
1370;dibstudent16--2016-10-04--23-27.log-65;45;0.0571428571428571;0;0;0;0;2;1;66;0;0;1;0;0.0456589415427188;1;1445.5;0.031;0.523413048512792;3;1;2;0.594594594594595;6.016;0;0;1;NA
1371;dibstudent16--2016-10-04--23-27.log-66;45;0.0571428571428571;0;0;0;0;2;1;67;0;0;1;0;0.0461566653669317;1;1451.578;0.062;0.523413048512792;2;1;2;0.603603603603604;3.454;1;0;1;NA
1372;dibstudent16--2016-10-04--23-27.log-67;45;0.0571428571428571;0;0;0;0;2;1;68;0;0;1;0;0.0467338855720812;1;1455.047;0.015;0.523413048512792;1;1;2;0.612612612612613;65.547;0;0;1;NA
1373;dibstudent16--2016-10-04--23-27.log-68;45;0.0571428571428571;0;0;0;0;2;1;69;0;0;1;0;0.0453765265255391;1;1520.61;0.016;0.523413048512792;0;1;2;0.621621621621622;79.406;1;0;1;NA
1374;dibstudent16--2016-10-04--23-27.log-69;60;0.0428571428571429;3;0;3;0;2;1;70;0;0;1;0.00067370312149113;0.043747429838497;0;1600.094;0.078;0.280115498534172;0;0;1;0.630630630630631;85.313;0;0;1;NA
1375;dibstudent16--2016-10-04--23-27.log-7;0;0;0;0;0;0.0142857142857143;0;1;8;1;1;1;0;0.0260825054854769;0;306.719;0;0;1;0;0;0.0720720720720721;1.766;1;0;1;NA
1376;dibstudent16--2016-10-04--23-27.log-70;38;0.0428571428571429;4;4;4;0;2;1;71;0;0;1;0.000426496666591843;0.042124773579342;0;1685.469;0.062;0.436140349713174;3;0;1;0.63963963963964;70.25;0;0;1;NA
1377;dibstudent16--2016-10-04--23-27.log-71;38;0.0428571428571429;0;4;0;0;2;1;72;0;0;1;0;0.0410077424896028;1;1755.766;0.047;0.436140349713174;2;1;2;0.648648648648649;3.125;0;0;1;NA
1378;dibstudent16--2016-10-04--23-27.log-72;38;0.0428571428571429;0;4;0;0;2;1;73;0;0;1;0;0.0415026931268129;1;1758.922;0.031;0.436140349713174;1;1;2;0.657657657657658;12.656;1;0;1;NA
1379;dibstudent16--2016-10-04--23-27.log-73;38;0.0428571428571429;0;4;0;0;2;1;74;0;0;1;0;0.0417702927420165;1;1771.594;0.016;0.436140349713174;0;1;2;0.666666666666667;35.313;0;0;1;NA
1380;dibstudent16--2016-10-04--23-27.log-74;32;0.0428571428571429;2;4;2;0;2;0;75;0;0;1;0.000359026141590935;0.0415030983446351;0;1807.094;0.187;0.0120332233407295;7;0;2;0.675675675675676;9.703;0;0;0;NA
1381;dibstudent16--2016-10-04--23-27.log-75;70;0.0428571428571429;1;2;1;0;2;1;76;0;0;2;0;0.041831147472408;1;1816.828;0.031;0.515923269572785;6;0.457142857142857;2;0.684684684684685;15.344;0;0;1;NA
1382;dibstudent16--2016-10-04--23-27.log-76;70;0.0428571428571429;0;2;0;0;2;2;77;0;0;2;0;0.042022310026414;1;1832.36;0.188;0.515923269572785;5;1;2;0.693693693693694;4.109;1;0;1;NA
1383;dibstudent16--2016-10-04--23-27.log-77;70;0.0428571428571429;0;2;0;0;2;2;78;0;0;2;0;0.0424720936564116;1;1836.5;0.031;0.515923269572785;4;1;2;0.702702702702703;74.813;1;0;1;NA
1384;dibstudent16--2016-10-04--23-27.log-78;70;0.0428571428571429;0;2;0;0;2;2;79;0;0;2;0;0.041331826552821;1;1911.36;0.047;0.515923269572785;3;1;2;0.711711711711712;79.953;1;0;1;NA
1385;dibstudent16--2016-10-04--23-27.log-79;102;0.0428571428571429;1;1;1;0;2;2;80;0;0;3;0.000358897288082367;0.0401700801192248;1;1991.532;0.219;0.555246989682719;2;0.686274509803922;2;0.720720720720721;13.343;0;0;1;NA
1386;dibstudent16--2016-10-04--23-27.log-8;0;0;0;0;0;0.0142857142857143;0;1;9;1;1;1;0;0.0291734197730956;0;308.5;0.015;0;0;0;0;0.0810810810810811;6.75;1;0;1;NA
1387;dibstudent16--2016-10-04--23-27.log-80;102;0.0428571428571429;0;1;0;0;2;3;81;0;0;3;0;0.0404002517783592;1;2004.938;0.063;0.555246989682719;1;1;2;0.72972972972973;189.281;1;0;1;NA
1388;dibstudent16--2016-10-04--23-27.log-81;182;0.0571428571428571;1;0;1;0;3;3;82;0;0;3;0.00203707020057307;0.0373642697335745;0;2194.61;0.391;0.494444008553214;0;0;2;0.738738738738739;121.297;0;1;1;NA
1389;dibstudent16--2016-10-04--23-27.log-82;743;0.0857142857142857;2;1;2;0;4;3;83;0;0;3;0.0082475828920932;0.0358299158212821;0;2316.5;0.593;0.426754598381069;12;0;3;0.747747747747748;11.938;0;1;1;NA
1390;dibstudent16--2016-10-04--23-27.log-83;743;0.0857142857142857;0;1;0;0;4;3;84;0;0;3;0;0.0360708534621578;1;2328.75;0.312;0.426754598381069;11;1;4;0.756756756756757;41.578;1;0;1;NA
1391;dibstudent16--2016-10-04--23-27.log-84;743;0.0857142857142857;0;1;0;0;4;3;85;0;0;3;0;0.0358578829759005;1;2370.469;0.141;0.426754598381069;10;1;4;0.765765765765766;4.375;1;0;1;NA
1392;dibstudent16--2016-10-04--23-27.log-85;743;0.0857142857142857;0;1;0;0;4;3;86;0;0;3;0;0.0362109989646181;1;2374.969;0.125;0.426754598381069;9;1;4;0.774774774774775;7.078;1;0;1;NA
1393;dibstudent16--2016-10-04--23-27.log-86;743;0.0857142857142857;0;1;0;0;4;3;87;0;0;3;0;0.036521522301007;1;2382.157;0.11;0.426754598381069;8;1;4;0.783783783783784;28.156;1;0;1;NA
1394;dibstudent16--2016-10-04--23-27.log-87;488;0.0857142857142857;1;7;1;0;4;2;88;0;0;2;0;0.0365083573023145;0.656796769851952;2410.407;0.094;0.0961760757279683;7;1;4;0.792792792792793;5.453;0;0;0;NA
1395;dibstudent16--2016-10-04--23-27.log-88;244;0.0857142857142857;1;0;1;0;4;1;89;0;0;1;0;0.0368365590845991;0.5;2416.078;0.218;0.0149650816454442;6;1;4;0.801801801801802;19.844;0;0;0;NA
1396;dibstudent16--2016-10-04--23-27.log-89;244;0.0857142857142857;0;0;0;0;4;1;90;0;0;1;0;0.0369422490030724;1;2436.235;0.313;0.0149650816454442;5;1;4;0.810810810810811;2.031;1;0;1;NA
1397;dibstudent16--2016-10-04--23-27.log-9;17;0.0142857142857143;2;7;2;0;1;1;10;0;0;1;0;0.0317145185894651;0;315.313;0.063;0.0206631927659464;5;0;0;0.0900900900900901;37.953;0;0;1;NA
1398;dibstudent16--2016-10-04--23-27.log-90;244;0.0857142857142857;0;0;0;0;4;1;91;0;0;1;0;0.037317533663696;1;2438.532;0.266;0.0149650816454442;4;1;4;0.81981981981982;9.578;1;0;1;NA
1399;dibstudent16--2016-10-04--23-27.log-91;244;0.0857142857142857;0;0;0;0;4;1;92;0;0;1;0;0.0375792892367606;1;2448.157;0.047;0.0149650816454442;3;1;4;0.828828828828829;13.359;1;0;1;NA
1400;dibstudent16--2016-10-04--23-27.log-92;244;0.0857142857142857;0;0;0;0;4;1;93;0;0;1;0;0.0377768065031351;1;2461.828;0.312;0.0149650816454442;2;1;4;0.837837837837838;10.61;1;0;1;NA
1401;dibstudent16--2016-10-04--23-27.log-93;244;0.0857142857142857;0;0;0;0;4;1;94;0;0;1;0;0.0380150790450774;1;2472.703;0.265;0.0149650816454442;1;1;4;0.846846846846847;31.063;1;0;1;NA
1402;dibstudent16--2016-10-04--23-27.log-94;244;0.0857142857142857;0;0;0;0;4;1;95;0;0;1;0;0.0379421306623138;1;2503.813;0.047;0.0149650816454442;0;1;4;0.855855855855856;37.219;1;0;1;NA
1403;dibstudent16--2016-10-04--23-27.log-95;171;0.0857142857142857;6;1;6;0.171428571428571;4;1;96;0;6;1;0;0.0377741280275373;0.700819672131147;2541.422;0.39;0.00598651800659677;3;1;4;0.864864864864865;11.735;0;1;1;NA
1404;dibstudent16--2016-10-04--23-27.log-96;109;0.0714285714285714;1;2;1;0.171428571428571;3;1;97;6;6;1;0.00120847931172114;0.0379849790945556;0;2553.641;0.484;0.00548029374640902;2;0;3;0.873873873873874;48.031;0;0;1;NA
1405;dibstudent16--2016-10-04--23-27.log-97;181;0.0857142857142857;1;0;1;0.171428571428571;4;1;98;6;6;1;0.00200272193146486;0.0376594860018153;0;2602.266;0.594;0.00613506043684509;1;0;3;0.882882882882883;11.578;0;1;1;NA
1406;dibstudent16--2016-10-04--23-27.log-98;181;0.0857142857142857;0;0;0;0.171428571428571;4;1;99;6;6;1;0;0.0378711806053651;1;2614.125;0.281;0.00613506043684509;0;1;4;0.891891891891892;81.125;1;0;1;NA
1407;dibstudent16--2016-10-04--23-27.log-99;279;0.0857142857142857;3;1;3;0.257142857142857;4;1;100;6;9;1;0.00108317214700193;0.0370982216225501;1;2695.547;0.297;0.0183033703281019;11;0.648745519713262;4;0.900900900900901;12.391;0;1;1;NA
1408;dibstudent16--2016-10-06--22-03.log-0;6;0.0142857142857143;0;1;0;0;1;0;1;0;0;1;6.6289552766484e-05;1;1;0.047;0.047;0.00223112580979146;5;0.5;0;0.00606060606060606;15.485;0;0;1;0
1409;dibstudent16--2016-10-06--22-03.log-1;12;0.0142857142857143;1;8;1;0;1;1;2;0;0;2;6.62851587529552e-05;0.128377944669106;1;15.579;0.047;0.28055171465542;4;0.5;1;0.0121212121212121;44.562;0;0;1;1
1410;dibstudent16--2016-10-06--22-03.log-10;18;0.0142857142857143;3;5;3;0;1;3;11;0;0;3;0;0.0129704133081157;0;848.084;0.015;0.341865390254818;8;0;1;0.0666666666666667;18.5;0;0;1;0
1411;dibstudent16--2016-10-06--22-03.log-100;6;0.0142857142857143;1;2;1;0.0428571428571429;1;2;101;3;3;2;0;0.0170078279791231;0.666666666666667;5938.442;0.016;0.0475746869489523;10;1;1;0.612121212121212;11.125;0;0;0;1
1412;dibstudent16--2016-10-06--22-03.log-101;9;0.0142857142857143;1;2;1;0.0428571428571429;1;2;102;3;3;3;0;0.0171438339091925;1;5949.661;0.094;0.0557632662891792;9;0.666666666666667;1;0.618181818181818;45.203;0;0;1;1
1413;dibstudent16--2016-10-06--22-03.log-102;12;0.0142857142857143;1;2;1;0.0428571428571429;1;3;103;3;3;4;3.0147420888143e-05;0.0171811962316132;1;5994.926;0.062;0.0710254314321089;8;0.75;1;0.624242424242424;28.297;0;0;1;1
1414;dibstudent16--2016-10-06--22-03.log-103;9;0.0142857142857143;1;1;1;0.0428571428571429;1;3;104;3;3;3;0;0.0172664574658253;0.75;6023.239;0.016;0.0557632662891792;7;1;1;0.63030303030303;37.968;0;0;0;0
1415;dibstudent16--2016-10-06--22-03.log-104;12;0.0142857142857143;1;1;1;0.0428571428571429;1;3;105;3;3;4;0;0.0173231479822492;1;6061.254;0.047;0.388261253918701;6;0.75;1;0.636363636363636;85.407;0;0;1;0
1416;dibstudent16--2016-10-06--22-03.log-105;15;0.0142857142857143;1;1;1;0.0428571428571429;1;4;106;3;3;5;0;0.0172450482308207;1;6146.692;0.031;0.320401086753092;5;0.8;1;0.642424242424242;13.109;0;0;1;0
1417;dibstudent16--2016-10-06--22-03.log-106;18;0.0142857142857143;1;1;1;0.0428571428571429;1;5;107;3;3;6;3.0146512048556e-05;0.0173703808382946;1;6159.911;0.11;0.363269458795601;4;0.833333333333333;1;0.648484848484848;7.421;0;0;1;0
1418;dibstudent16--2016-10-06--22-03.log-107;15;0.0142857142857143;1;1;1;0.0428571428571429;1;5;108;3;3;5;0;0.0175115332903976;0.833333333333333;6167.364;0.032;0.399033125417929;3;1;1;0.654545454545455;2.89;0;0;0;0
1419;dibstudent16--2016-10-06--22-03.log-108;12;0.0142857142857143;1;1;1;0.0428571428571429;1;4;109;3;3;4;0;0.0176652646280951;0.8;6170.301;0.047;0.493193457635009;2;1;1;0.660606060606061;28.078;0;0;0;0
1420;dibstudent16--2016-10-06--22-03.log-109;15;0.0142857142857143;1;1;1;0.0428571428571429;1;4;110;3;3;5;3.0145603263764e-05;0.0177464407899683;1;6198.426;0.047;0.512933258817486;1;0.8;1;0.666666666666667;10.844;0;0;1;0
1421;dibstudent16--2016-10-06--22-03.log-11;18;0.0142857142857143;0;5;0;0;1;3;12;0;0;3;0;0.0138469633609349;1;866.616;0.032;0.341865390254818;7;1;1;0.0727272727272727;332.193;1;0;1;0
1422;dibstudent16--2016-10-06--22-03.log-110;12;0.0142857142857143;1;0;1;0.0428571428571429;1;4;111;3;3;4;0;0.0178764083106939;0.8;6209.301;0.031;0.469194874374039;0;1;1;0.672727272727273;38.297;0;0;0;0
1423;dibstudent16--2016-10-06--22-03.log-111;12;0.0571428571428571;3;1;3;0.0428571428571429;2;4;112;3;3;4;9.04286317143259e-05;0.0179265309937717;0;6247.723;0.125;0.469194874374038;3;0;1;0.678787878787879;12.203;0;1;0;1
1424;dibstudent16--2016-10-06--22-03.log-112;9;0.0571428571428571;1;1;1;0.0428571428571429;2;3;113;3;3;3;0;0.0180511960674591;0.75;6259.973;0.047;0.426837401934758;2;1;2;0.684848484848485;1.578;0;0;0;0
1425;dibstudent16--2016-10-06--22-03.log-113;6;0.0571428571428571;1;1;1;0.0428571428571429;2;2;114;3;3;2;0;0.0182063052267907;0.666666666666667;6261.567;0.016;0.0756741903400959;1;1;2;0.690909090909091;1.562;0;0;0;0
1426;dibstudent16--2016-10-06--22-03.log-114;3;0.0571428571428571;1;0;1;0.0428571428571429;2;1;115;3;3;1;0;0.0183613354342959;0.5;6263.161;0.032;0.118184837497051;0;1;2;0.696969696969697;1.796;0;0;0;0
1427;dibstudent16--2016-10-06--22-03.log-115;3;0.0571428571428571;2;2;2;0.0428571428571429;2;0;116;3;3;1;3.01419686724472e-05;0.0185154562559577;0;6265.036;0.079;0.126439131718038;8;0;2;0.703030303030303;11.359;0;0;1;0
1428;dibstudent16--2016-10-06--22-03.log-116;3;0.0571428571428571;0;2;0;0.0428571428571429;2;1;117;3;3;1;0;0.0186412266500712;1;6276.411;0.016;0.126439131718038;7;1;2;0.709090909090909;3.093;0;0;1;1
1429;dibstudent16--2016-10-06--22-03.log-117;3;0.0571428571428571;0;2;0;0.0428571428571429;2;1;118;3;3;1;0;0.0187911973113937;1;6279.536;0.032;0.126439131718038;6;1;2;0.715151515151515;2.234;1;0;1;1
1430;dibstudent16--2016-10-06--22-03.log-118;3;0.0571428571428571;0;2;0;0.0428571428571429;2;1;119;3;3;1;0;0.0189436118718183;1;6281.801;0.031;0.126439131718038;5;1;2;0.721212121212121;2.953;1;0;1;1
1431;dibstudent16--2016-10-06--22-03.log-119;3;0.0571428571428571;0;2;0;0.0428571428571429;2;1;120;3;3;1;0;0.0190937774970285;1;6284.77;0.016;0.126439131718038;4;1;2;0.727272727272727;1.5;1;0;1;1
1432;dibstudent16--2016-10-06--22-03.log-12;90;0.0285714285714286;1;3;1;0;2;3;13;0;0;3;0.000990862049983486;0.0108419798122336;0;1199.043;0.234;0.241215719929555;6;0;1;0.0787878787878788;11.735;0;1;1;1
1433;dibstudent16--2016-10-06--22-03.log-120;3;0.0571428571428571;0;2;0;0.0428571428571429;2;1;121;3;3;1;0;0.0192478206217651;1;6286.426;0.156;0.126439131718038;3;1;2;0.733333333333333;9.016;1;0;1;1
1434;dibstudent16--2016-10-06--22-03.log-121;3;0.0571428571428571;1;1;1;0.0857142857142857;2;1;122;3;4;1;0;0.0193787644639842;1;6295.551;0.109;0.126439131718038;2;1;2;0.739393939393939;3.86;0;1;1;1
1435;dibstudent16--2016-10-06--22-03.log-122;3;0.0571428571428571;0;1;0;0.0857142857142857;2;1;123;4;4;1;0;0.0195255885218748;1;6299.426;0.015;0.126439131718038;1;1;2;0.745454545454545;7.672;0;0;1;1
1436;dibstudent16--2016-10-06--22-03.log-123;3;0.0571428571428571;1;0;1;0.0428571428571429;2;1;124;3;3;1;0;0.0196603889776249;1;6307.098;0;0.126439131718038;0;1;2;0.751515151515151;6.156;0;0;1;1
1437;dibstudent16--2016-10-06--22-03.log-124;3;0.0571428571428571;2;0;2;0.0428571428571429;2;0;125;3;3;1;0;0.0197995650431551;0;6313.27;0.016;0.00386123697450669;2;0;2;0.757575757575758;3.125;0;0;0;1
1438;dibstudent16--2016-10-06--22-03.log-125;3;0.0571428571428571;0;0;0;0.0428571428571429;2;1;126;3;3;1;0;0.0199480369469308;1;6316.411;0.016;0.00386123697450669;1;1;2;0.763636363636364;6.625;1;0;1;1
1439;dibstudent16--2016-10-06--22-03.log-126;3;0.0571428571428571;0;0;0;0.0428571428571429;2;1;127;3;3;1;0;0.0200852404954507;1;6323.051;0.015;0.00386123697450669;0;1;2;0.76969696969697;5.891;1;0;1;1
1440;dibstudent16--2016-10-06--22-03.log-127;1;0.0428571428571429;4;2;4;0;1;1;128;0;0;1;0;0.0202245014462889;0;6328.957;0.015;0;2;0;1;0.775757575757576;11.641;0;0;1;0
1441;dibstudent16--2016-10-06--22-03.log-128;1;0.0285714285714286;1;0;1;0;1;1;129;0;0;1;1.00472219431327e-05;0.0203449847010446;0;6340.629;0.031;0;1;0;0;0.781818181818182;9.532;0;0;1;1
1442;dibstudent16--2016-10-06--22-03.log-129;1;0.0285714285714286;0;0;0;0;1;1;130;0;0;1;0;0.0204718735354737;1;6350.176;0.015;0;0;1;1;0.787878787878788;23.641;1;0;1;1
1443;dibstudent16--2016-10-06--22-03.log-13;90;0.0285714285714286;0;3;0;0;2;3;14;0;0;3;0;0.0115611709814608;1;1210.95;0.172;0.241215719929555;5;1;2;0.0848484848484849;31.312;1;0;1;1
1444;dibstudent16--2016-10-06--22-03.log-130;1;0.0285714285714286;2;3;2;0;1;0;131;0;0;1;0;0.0205527852004885;0;6373.832;0.015;0;1;0;1;0.793939393939394;6.641;0;0;0;0
1445;dibstudent16--2016-10-06--22-03.log-131;1;0.0285714285714286;1;0;1;0.0285714285714286;1;1;132;0;1;1;0;0.0206880695194365;1;6380.489;0.016;0;0;1;1;0.8;16.593;0;1;1;0
1446;dibstudent16--2016-10-06--22-03.log-132;1;0.0142857142857143;2;0;2;0;1;1;133;0;0;1;1.00471209974782e-05;0.0207906772727259;0;6397.098;0.016;0;1;0;0;0.806060606060606;6.672;0;0;1;0
1447;dibstudent16--2016-10-06--22-03.log-133;1;0.0142857142857143;0;0;0;0;1;1;134;0;0;1;0;0.0209251737648292;1;6403.77;0;0;0;1;1;0.812121212121212;22.469;1;0;1;0
1448;dibstudent16--2016-10-06--22-03.log-134;2;0.0142857142857143;2;2;2;0;1;1;135;0;0;1;0;0.0210074193536842;0;6426.301;0.062;0.376009751339315;2;0;0;0.818181818181818;11.781;0;0;1;0
1449;dibstudent16--2016-10-06--22-03.log-135;12;0.0285714285714286;1;0;1;0;2;1;136;0;0;1;0.000120550917693861;0.0211237394486145;0;6438.254;0.172;0.206308672546824;1;0;1;0.824242424242424;2.875;0;1;1;0
1450;dibstudent16--2016-10-06--22-03.log-136;12;0.0285714285714286;0;0;0;0;2;1;137;0;0;1;0;0.0212694079466234;1;6441.176;0.047;0.206308672546824;0;1;2;0.83030303030303;21.406;1;0;1;0
1451;dibstudent16--2016-10-06--22-03.log-137;6;0.0285714285714286;3;0;3;0.0428571428571429;2;1;138;0;3;1;0;0.0213535885014949;0.5;6462.614;0.032;0.308281553006882;10;1;2;0.836363636363636;17.765;0;1;1;1
1452;dibstudent16--2016-10-06--22-03.log-138;6;0.0285714285714286;0;0;0;0.0428571428571429;2;1;139;3;3;1;0;0.0214493098028747;1;6480.395;0.016;0.308281553006882;9;1;2;0.842424242424242;3.359;1;0;1;1
1453;dibstudent16--2016-10-06--22-03.log-139;6;0.0285714285714286;0;0;0;0.0428571428571429;2;1;140;3;3;1;0;0.0215923760404826;1;6483.77;0.016;0.308281553006882;8;1;2;0.848484848484849;7.453;1;0;1;1
1454;dibstudent16--2016-10-06--22-03.log-14;18;0.0142857142857143;1;3;1;0;1;3;15;0;0;3;0;0.0120745919995363;0;1242.278;0.016;0.341865390254818;4;0;1;0.0909090909090909;19.953;0;0;0;0
1455;dibstudent16--2016-10-06--22-03.log-140;6;0.0285714285714286;0;0;0;0.0428571428571429;2;1;141;3;3;1;0;0.0217215348528959;1;6491.254;0.031;0.308281553006882;7;1;2;0.854545454545454;8.719;1;0;1;1
1456;dibstudent16--2016-10-06--22-03.log-141;6;0.0285714285714286;0;0;0;0.0428571428571429;2;1;142;3;3;1;0;0.0218461908166306;1;6499.989;0.016;0.308281553006882;6;1;2;0.860606060606061;162.265;1;0;1;1
1457;dibstudent16--2016-10-06--22-03.log-142;6;0.0285714285714286;0;0;0;0.0428571428571429;2;1;143;3;3;1;0;0.0214641040627797;1;6662.286;0.032;0.308281553006882;5;1;2;0.866666666666667;3.968;1;0;1;1
1458;dibstudent16--2016-10-06--22-03.log-143;6;0.0285714285714286;0;0;0;0.0428571428571429;2;1;144;3;3;1;0;0.0216011848249877;1;6666.301;0.047;0.308281553006882;4;1;2;0.872727272727273;7.735;1;0;1;1
1459;dibstudent16--2016-10-06--22-03.log-144;6;0.0285714285714286;0;0;0;0.0428571428571429;2;1;145;3;3;1;0;0.0217258831833723;1;6674.067;0.031;0.308281553006882;3;1;2;0.878787878787879;8.578;1;0;1;1
